favorited,utc_offset,description,user_mentions,hashtag,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DianeSawyer,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475439559153840128,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439559153840128,False,Eastern Time (US & Canada),None,@DianeSawyer #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.580817,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439559153840128,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DavidMuir,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475439667425587200,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439667425587200,False,Eastern Time (US & Canada),None,@DavidMuir #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.578451,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439667425587200,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DavidMuir,hemophilia,http://twitter.com/ryeseeley,True,None,475439667425587200,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439667425587200,False,Eastern Time (US & Canada),None,@DavidMuir #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.578451,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439667425587200,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DavidMuir,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475439667425587200,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439667425587200,False,Eastern Time (US & Canada),None,@DavidMuir #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.578451,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439667425587200,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,andersoncooper,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475439810640089088,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439810640089088,False,Eastern Time (US & Canada),None,@andersoncooper #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.741607,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439810640089088,2,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,andersoncooper,hemophilia,http://twitter.com/ryeseeley,True,None,475439810640089088,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439810640089088,False,Eastern Time (US & Canada),None,@andersoncooper #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.741607,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439810640089088,2,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,andersoncooper,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475439810640089088,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475439810640089088,False,Eastern Time (US & Canada),None,@andersoncooper #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.741607,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475439810640089088,2,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,TODAYshow,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440152672997376,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440152672997376,False,Eastern Time (US & Canada),None,@TODAYshow #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.593079,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440152672997376,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,TODAYshow,hemophilia,http://twitter.com/ryeseeley,True,None,475440152672997376,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440152672997376,False,Eastern Time (US & Canada),None,@TODAYshow #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.593079,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440152672997376,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,TODAYshow,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440152672997376,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440152672997376,False,Eastern Time (US & Canada),None,@TODAYshow #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.593079,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440152672997376,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,USATODAY,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440226354360320,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440226354360320,False,Eastern Time (US & Canada),None,@USATODAY #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6077595,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440226354360320,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,USATODAY,hemophilia,http://twitter.com/ryeseeley,True,None,475440226354360320,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440226354360320,False,Eastern Time (US & Canada),None,@USATODAY #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6077595,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440226354360320,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,USATODAY,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440226354360320,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440226354360320,False,Eastern Time (US & Canada),None,@USATODAY #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6077595,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440226354360320,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,CNN,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440353257193472,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440353257193472,False,Eastern Time (US & Canada),None,@CNN #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440353257193472,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,CNN,hemophilia,http://twitter.com/ryeseeley,True,None,475440353257193472,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440353257193472,False,Eastern Time (US & Canada),None,@CNN #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440353257193472,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,CNN,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440353257193472,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440353257193472,False,Eastern Time (US & Canada),None,@CNN #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440353257193472,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,cnnhealth,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440408215162881,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440408215162881,False,Eastern Time (US & Canada),None,@cnnhealth  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6081805,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440408215162881,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,cnnhealth,hemophilia,http://twitter.com/ryeseeley,True,None,475440408215162881,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440408215162881,False,Eastern Time (US & Canada),None,@cnnhealth  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6081805,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440408215162881,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,cnnhealth,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440408215162881,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440408215162881,False,Eastern Time (US & Canada),None,@cnnhealth  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6081805,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440408215162881,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,FoxNews,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440555053559808,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440555053559808,False,Eastern Time (US & Canada),None,@FoxNews  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.621048,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440555053559808,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,FoxNews,hemophilia,http://twitter.com/ryeseeley,True,None,475440555053559808,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440555053559808,False,Eastern Time (US & Canada),None,@FoxNews  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.621048,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440555053559808,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,FoxNews,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440555053559808,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440555053559808,False,Eastern Time (US & Canada),None,@FoxNews  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.621048,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440555053559808,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,foxnewshealth,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440636519538688,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440636519538688,False,Eastern Time (US & Canada),None,@foxnewshealth #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.521139,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440636519538688,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,foxnewshealth,hemophilia,http://twitter.com/ryeseeley,True,None,475440636519538688,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440636519538688,False,Eastern Time (US & Canada),None,@foxnewshealth #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.521139,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440636519538688,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,foxnewshealth,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440636519538688,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440636519538688,False,Eastern Time (US & Canada),None,@foxnewshealth #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.521139,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440636519538688,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABC,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440719289909248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440719289909248,False,Eastern Time (US & Canada),None,@ABC #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440719289909248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABC,hemophilia,http://twitter.com/ryeseeley,True,None,475440719289909248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440719289909248,False,Eastern Time (US & Canada),None,@ABC #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440719289909248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABC,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440719289909248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440719289909248,False,Eastern Time (US & Canada),None,@ABC #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440719289909248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABCWorldNews,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475440819974197248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440819974197248,False,Eastern Time (US & Canada),None,@ABCWorldNews #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5113406,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440819974197248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABCWorldNews,hemophilia,http://twitter.com/ryeseeley,True,None,475440819974197248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440819974197248,False,Eastern Time (US & Canada),None,@ABCWorldNews #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5113406,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440819974197248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABCWorldNews,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475440819974197248,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475440819974197248,False,Eastern Time (US & Canada),None,@ABCWorldNews #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5113406,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475440819974197248,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,KTLA,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475441099423895552,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441099423895552,False,Eastern Time (US & Canada),None,@KTLA #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5111513,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441099423895552,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,KTLA,hemophilia,http://twitter.com/ryeseeley,True,None,475441099423895552,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441099423895552,False,Eastern Time (US & Canada),None,@KTLA #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5111513,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441099423895552,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,KTLA,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441099423895552,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441099423895552,False,Eastern Time (US & Canada),None,@KTLA #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5111513,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441099423895552,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,NHF_Hemophilia,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475441239375220736,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441239375220736,False,Eastern Time (US & Canada),None,@NHF_Hemophilia #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.308004,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441239375220736,4,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,NHF_Hemophilia,hemophilia,http://twitter.com/ryeseeley,True,None,475441239375220736,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441239375220736,False,Eastern Time (US & Canada),None,@NHF_Hemophilia #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.308004,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441239375220736,4,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,NHF_Hemophilia,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441239375220736,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441239375220736,False,Eastern Time (US & Canada),None,@NHF_Hemophilia #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.308004,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441239375220736,4,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,HuffingtonPost,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475441653759881216,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441653759881216,False,Eastern Time (US & Canada),None,@HuffingtonPost #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.360876,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441653759881216,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,HuffingtonPost,hemophilia,http://twitter.com/ryeseeley,True,None,475441653759881216,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441653759881216,False,Eastern Time (US & Canada),None,@HuffingtonPost #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.360876,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441653759881216,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,HuffingtonPost,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441653759881216,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441653759881216,False,Eastern Time (US & Canada),None,@HuffingtonPost #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.360876,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441653759881216,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BuzzFeed,kaiserpermanente,http://twitter.com/ryeseeley,True,None,475441734697369600,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441734697369600,False,Eastern Time (US & Canada),None,@BuzzFeed  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.622386,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441734697369600,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BuzzFeed,hemophilia,http://twitter.com/ryeseeley,True,None,475441734697369600,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441734697369600,False,Eastern Time (US & Canada),None,@BuzzFeed  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.622386,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441734697369600,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BuzzFeed,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475441734697369600,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475441734697369600,False,Eastern Time (US & Canada),None,@BuzzFeed  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.622386,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475441734697369600,0,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BernardJTyson,hemophilia,http://twitter.com/ryeseeley,True,None,475459525244624896,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475459525244624896,False,Eastern Time (US & Canada),None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475459525244624896,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BernardJTyson,bleedingdisorders,http://twitter.com/ryeseeley,True,None,475459525244624896,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475459525244624896,False,Eastern Time (US & Canada),None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475459525244624896,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BernardJTyson,insurance,http://twitter.com/ryeseeley,True,None,475459525244624896,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475459525244624896,False,Eastern Time (US & Canada),None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475459525244624896,1,23
False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BernardJTyson,murder,http://twitter.com/ryeseeley,True,None,475459525244624896,en,2203,06/08/14,ryeseeley,http://twitter.com/ryeseeley/status/475459525244624896,False,Eastern Time (US & Canada),None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,None,"Tampa, FL Area ",http://twitter.com/RyeSeeley/status/475459525244624896,1,23
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,475721545357475841,en,156,06/08/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475721545357475841,False,Eastern Time (US & Canada),None,Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,2773,12.1074915,None,New York City,http://twitter.com/NHF_Hemophilia/status/475721545357475841,3,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,hemophilia,http://twitter.com/nhf_hemophilia,True,None,475721545357475841,en,156,06/08/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/475721545357475841,False,Eastern Time (US & Canada),None,Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,2773,12.1074915,None,New York City,http://twitter.com/NHF_Hemophilia/status/475721545357475841,3,94
False,-18000,"hiv/aids activist . . watch dog for injustice ! Loud,outspoken but never scared .",NHF_Hemophilia,bleedingdisorders,http://twitter.com/cmregulator,False,None,475726874761367552,en,35,06/08/14,cmregulator,http://twitter.com/cmregulator/status/475726874761367552,False,America/Chicago,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,313,7.2642865,None,Chicago,http://twitter.com/cmregulator/status/475726874761367552,3,6
False,-18000,"hiv/aids activist . . watch dog for injustice ! Loud,outspoken but never scared .",NHF_Hemophilia,hemophilia,http://twitter.com/cmregulator,False,None,475726874761367552,en,35,06/08/14,cmregulator,http://twitter.com/cmregulator/status/475726874761367552,False,America/Chicago,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,313,7.2642865,None,Chicago,http://twitter.com/cmregulator/status/475726874761367552,3,6
