hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
hemophilia~bleedingdisorders,479078302552834048,False,None,We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7 #bleedingdisorders,1764,10.336613,"Washington, DC",4,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/18/14,http://twitter.com/hemophiliafed/status/479078302552834048,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/479078302552834048
hemophilia~bleedingdisorders,479079071234527232,False,None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,2946,7.45502,Los Angeles / NYC,4,174,False,-14400,Actor. Writer. Producer. Former Poker Pro. Hemophiliac & advocate. (Un)healthy obession w the NBA.,hemophiliafed,http://twitter.com/pjlynch,True,None,en,80578,06/18/14,http://twitter.com/pjlynch/status/479079071234527232,Eastern Time (US & Canada),None,pjlynch,http://twitter.com/pjlynch/status/479079071234527232
hemophilia~bleedingdisorders,479082165141917696,False,None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,47,7.45502,,4,3,False,-18000,,hemophiliafed,http://twitter.com/kimberly_hfa,False,None,en,7,06/18/14,http://twitter.com/kimberly_hfa/status/479082165141917696,Central Time (US & Canada),None,kimberly_hfa,http://twitter.com/Kimberly_HFA/status/479082165141917696
hemophilia~bleedingdisorders,479083670729261056,False,None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,30,7.45502,"Albuquerque, NM",4,1,False,None,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,hemophiliafed,http://twitter.com/sdonmbleeders,False,None,en,141,06/18/14,http://twitter.com/sdonmbleeders/status/479083670729261056,None,None,sdonmbleeders,http://twitter.com/SDONMbleeders/status/479083670729261056
Hemophilia~bleedingdisorders,479107604602699776,False,None,"Don't be Cinderella, get your I Love Someone With #Hemophilia shirt! Only 15 minutes left to buy! https://t.co/zoFEOBSV3v #bleedingdisorders",1764,7.9931316,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/18/14,http://twitter.com/hemophiliafed/status/479107604602699776,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/479107604602699776
women~bleedingdisorders,479146173799100416,False,None,@RoyalLpoolHosps This is absolutely amazing! Thank you so much for raising awareness about #women #bleedingdisorders. http://t.co/Ly6qnbejPH,1444,9.415335,United Kingdom,1,36,False,7200,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",RoyalLpoolHosps,http://twitter.com/haemosocuk,True,None,en,23,06/18/14,http://twitter.com/haemosocuk/status/479146173799100416,Amsterdam,None,haemosocuk,http://twitter.com/HaemoSocUK/status/479146173799100416
hemophilia~bleedingdisorders,479172967864479745,False,None,Successful use of BPL Factor X concentrate in a child with severe factor X deficiency #hemophilia #bleedingdisorders http://t.co/FvAyIbibMg,37,7.678116,London,0,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/18/14,http://twitter.com/haemnet/status/479172967864479745,None,None,haemnet,http://twitter.com/haemnet/status/479172967864479745
hemophilia~bleedingdisorders,479172968250372096,False,None,Successful use of BPL Factor X concentrate in a child with severe factor X deficiency #hemophilia #bleedingdisorders http://t.co/8pRws2zsSk,39,7.612993,London,0,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/18/14,http://twitter.com/haemjournal/status/479172968250372096,None,None,haemjournal,http://twitter.com/haemjournal/status/479172968250372096
women~bleedingdisorders,479179794165530624,False,None,RT @HaemoSocUK: @RoyalLpoolHosps This is absolutely amazing! Thank you so much for raising awareness about #women #bleedingdisorders. http:…,2646,7.6125326,"Liverpool, UK",1,17,False,3600,"We provide specialist, emergency and complex care for people across the region. The new Royal  will open in 2017.",HaemoSocUK~RoyalLpoolHosps,http://twitter.com/royallpoolhosps,True,None,en,290,06/18/14,http://twitter.com/royallpoolhosps/status/479179794165530624,London,None,royallpoolhosps,http://twitter.com/RoyalLpoolHosps/status/479179794165530624
TalkingRed~bleedingdisorders,479258284562849792,False,None,@LoisDowsett That's awesome!! Thank you so much for supporting #TalkingRed and raising awareness for womens #bleedingdisorders,1444,7.579289,United Kingdom,0,36,False,7200,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",LoisDowsett,http://twitter.com/haemosocuk,True,None,en,23,06/18/14,http://twitter.com/haemosocuk/status/479258284562849792,Amsterdam,None,haemosocuk,http://twitter.com/HaemoSocUK/status/479258284562849792
hemophilia~bleedingdisorders,479262568284844033,False,None,On Capitol Hill doing some advocacy work for the #hemophilia &amp; #bleedingdisorders community.,190,8.431766,"ÜT: 39.595418,-104.858162",1,7,False,-21600,"Mom, Wife, volunteer, program consultant @hemophiliafed",,http://twitter.com/sonjiwilkes,False,None,en,89,06/18/14,http://twitter.com/sonjiwilkes/status/479262568284844033,Mountain Time (US & Canada),None,sonjiwilkes,http://twitter.com/sonjiwilkes/status/479262568284844033
bleedingdisorders,479263175519789056,False,"{u'type': u'Point', u'coordinates': [-77.00571882, 38.8888277]}",Jeff is about to meet with @PattyMurray's office on patients' access to #bleedingdisorders treatment! http://t.co/xIpSWDBmrS,1764,9.493169,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,PattyMurray,http://twitter.com/hemophiliafed,True,"{u'type': u'Point', u'coordinates': [38.8888277, -77.00571882]}",en,834,06/18/14,http://twitter.com/hemophiliafed/status/479263175519789056,Eastern Time (US & Canada),"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.99511], [-77.119401, 38.99511]]]}, u'contained_within': [], u'full_name': u'Washington, DC', u'attributes': {}, u'id': u'01fbe706f872cb32', u'name': u'Washington'}",hemophiliafed,http://twitter.com/hemophiliafed/status/479263175519789056
hemophilia~bleedingdisorders,479279836444524545,False,None,RT @sonjiwilkes: On Capitol Hill doing some advocacy work for the #hemophilia &amp; #bleedingdisorders community.,1764,7.3912416,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,sonjiwilkes,http://twitter.com/hemophiliafed,True,None,en,834,06/18/14,http://twitter.com/hemophiliafed/status/479279836444524545,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/479279836444524545
TalkingRed~bleedingdisorders~PaintItRed,479291386639159296,False,None,@MarkeeB @LoisDowsett this is awesome! Thank you so much for supporting #TalkingRed and women with #bleedingdisorders #PaintItRed,1444,7.3053627,United Kingdom,0,36,False,7200,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",MarkeeB~LoisDowsett,http://twitter.com/haemosocuk,True,None,en,23,06/18/14,http://twitter.com/haemosocuk/status/479291386639159296,Amsterdam,None,haemosocuk,http://twitter.com/HaemoSocUK/status/479291386639159296
bleedingdisorders,479306028035481600,False,"{u'type': u'Point', u'coordinates': [-77.00958528, 38.88868516]}",John &amp; Michelle are all set to let @lisamurkowski know about the challenges facing the #bleedingdisorders community! http://t.co/Q2wh2Qo9dJ,1764,9.137287,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,lisamurkowski,http://twitter.com/hemophiliafed,True,"{u'type': u'Point', u'coordinates': [38.88868516, -77.00958528]}",en,834,06/18/14,http://twitter.com/hemophiliafed/status/479306028035481600,Eastern Time (US & Canada),"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.99511], [-77.119401, 38.99511]]]}, u'contained_within': [], u'full_name': u'Washington, DC', u'attributes': {}, u'id': u'01fbe706f872cb32', u'name': u'Washington'}",hemophiliafed,http://twitter.com/hemophiliafed/status/479306028035481600
bleedingdisorders~advocacy,479329961291964416,False,None,Feeling inspired by patients stories and democracy in action @hemophiliafed hill day #bleedingdisorders #advocacy http://t.co/Am2UwmTBOd,32,7.575249,Beneath an Ithaca sunset,0,0,False,None,"investing in human spirit, before it's too late",hemophiliafed,http://twitter.com/oldlew,True,None,en,74,06/18/14,http://twitter.com/oldlew/status/479329961291964416,None,None,oldlew,http://twitter.com/oldlew/status/479329961291964416
beforethelaw~bleedingdisorders,479332290796204032,False,None,Hemophiliacs fighting the power #beforethelaw #bleedingdisorders hemophiliafed hill day http://t.co/kVXpEls2lt,32,7.4777784,Beneath an Ithaca sunset,0,0,False,None,"investing in human spirit, before it's too late",,http://twitter.com/oldlew,True,None,en,74,06/18/14,http://twitter.com/oldlew/status/479332290796204032,None,None,oldlew,http://twitter.com/oldlew/status/479332290796204032
haemophilia~hemophilia~bleedingdisorders,479334047756587008,False,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/WzIJrfgy6p,39,7.5113406,London,0,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/18/14,http://twitter.com/haemjournal/status/479334047756587008,None,None,haemjournal,http://twitter.com/haemjournal/status/479334047756587008
haemophilia~hemophilia~bleedingdisorders,479334048628998144,False,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Ww3Oxk3OUw,37,7.5425,London,0,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/18/14,http://twitter.com/haemnet/status/479334048628998144,None,None,haemnet,http://twitter.com/haemnet/status/479334048628998144
haemophilia~hemophilia~bleedingdisorders,479334050008940545,False,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Dz7i3QKi49,141,7.543497,London,0,6,False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,http://twitter.com/sixvibe,False,None,en,4,06/18/14,http://twitter.com/sixvibe/status/479334050008940545,Casablanca,None,sixvibe,http://twitter.com/Sixvibe/status/479334050008940545
bleedingdisorders~HemoChat,479344561890676736,False,None,Did your kid love #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 at 1pm EST and tell us why! Use #HemoChat to join in.,2773,10.374107,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/18/14,http://twitter.com/nhf_hemophilia/status/479344561890676736,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/479344561890676736
bleedingdisorders,479393404770459648,False,None,These games and tools were designed to test your understanding and expand your knowledge of #bleedingdisorders: http://t.co/69hQr9BVel,2773,11.3136635,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/18/14,http://twitter.com/nhf_hemophilia/status/479393404770459648,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/479393404770459648
haemophilia~hemophilia~bleedingdisorders,479512677690408961,False,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,141,7.173863,London,0,6,False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,http://twitter.com/sixvibe,False,None,en,4,06/19/14,http://twitter.com/sixvibe/status/479512677690408961,Casablanca,None,sixvibe,http://twitter.com/Sixvibe/status/479512677690408961
haemophilia~hemophilia~bleedingdisorders,479512682207666176,False,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,39,7.165043,London,0,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/19/14,http://twitter.com/haemjournal/status/479512682207666176,None,None,haemjournal,http://twitter.com/haemjournal/status/479512682207666176
haemophilia~hemophilia~bleedingdisorders,479512682270560256,False,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,37,8.763837,London,1,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/19/14,http://twitter.com/haemnet/status/479512682270560256,None,None,haemnet,http://twitter.com/haemnet/status/479512682270560256
haemophilia~hemophilia~bleedingdisorders,479609566267985920,False,None,RT @haemnet: Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisord…,1012,7.0503397,"Carrboro, NC",1,13,False,-14400,"ISTH, a leading international society, seeks to advance the understanding, prevention, diagnosis & treatment of thrombotic & bleeding disorders. Join us! #isth",haemnet,http://twitter.com/isth,False,None,en,171,06/19/14,http://twitter.com/isth/status/479609566267985920,Eastern Time (US & Canada),None,isth,http://twitter.com/isth/status/479609566267985920
bleedingdisorders~HemoChat,479661913597435904,False,None,Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,2773,11.0583725,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/19/14,http://twitter.com/nhf_hemophilia/status/479661913597435904,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/479661913597435904
haemophilia~hemophilia~bleedingdisorders,479695187011457024,False,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3IdEPj0DFL,39,8.710488,London,1,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/19/14,http://twitter.com/haemjournal/status/479695187011457024,None,None,haemjournal,http://twitter.com/haemjournal/status/479695187011457024
haemophilia~hemophilia~bleedingdisorders,479695187204390912,False,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/N1VS3O8X0k,37,7.1471066,London,0,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/19/14,http://twitter.com/haemnet/status/479695187204390912,None,None,haemnet,http://twitter.com/haemnet/status/479695187204390912
haemophilia~hemophilia~bleedingdisorders,479695197677580289,False,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuLuNM,141,8.010448,London,1,6,False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,http://twitter.com/sixvibe,False,None,en,4,06/19/14,http://twitter.com/sixvibe/status/479695197677580289,Casablanca,None,sixvibe,http://twitter.com/Sixvibe/status/479695197677580289
haemophilia~hemophilia~bleedingdisorders,479845747664621568,False,None,RT @haemjournal: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3Id…,71,6.987201,,1,0,False,None,,haemjournal,http://twitter.com/katekhair,False,None,en,23,06/20/14,http://twitter.com/katekhair/status/479845747664621568,None,None,katekhair,http://twitter.com/katekhair/status/479845747664621568
haemophilia~hemophilia~bleedingdisorders,479845779444875264,False,None,RT @Sixvibe: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuL…,71,7.0543113,,1,0,False,None,,Sixvibe,http://twitter.com/katekhair,False,None,en,23,06/20/14,http://twitter.com/katekhair/status/479845779444875264,None,None,katekhair,http://twitter.com/katekhair/status/479845779444875264
haemophilia~hemophilia~bleedingdisorders,479875072707297280,False,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,141,8.8808,London,1,6,False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,http://twitter.com/sixvibe,False,None,en,4,06/20/14,http://twitter.com/sixvibe/status/479875072707297280,Casablanca,None,sixvibe,http://twitter.com/Sixvibe/status/479875072707297280
haemophilia~hemophilia~bleedingdisorders,479875073386766337,False,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,39,8.9539995,London,1,1,False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,http://twitter.com/haemjournal,False,None,en,0,06/20/14,http://twitter.com/haemjournal/status/479875073386766337,None,None,haemjournal,http://twitter.com/haemjournal/status/479875073386766337
haemophilia~hemophilia~bleedingdisorders,479875082781990912,False,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,37,8.957926,London,1,1,False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,http://twitter.com/haemnet,False,None,en,0,06/20/14,http://twitter.com/haemnet/status/479875082781990912,None,None,haemnet,http://twitter.com/haemnet/status/479875082781990912
haemophilia~hemophilia~bleedingdisorders,479887680684449792,False,None,RT @Sixvibe: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.133503,,1,0,False,None,,Sixvibe,http://twitter.com/katekhair,False,None,en,23,06/20/14,http://twitter.com/katekhair/status/479887680684449792,None,None,katekhair,http://twitter.com/katekhair/status/479887680684449792
haemophilia~hemophilia~bleedingdisorders,479887695033171968,False,None,RT @haemjournal: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.1630344,,1,0,False,None,,haemjournal,http://twitter.com/katekhair,False,None,en,23,06/20/14,http://twitter.com/katekhair/status/479887695033171968,None,None,katekhair,http://twitter.com/katekhair/status/479887695033171968
haemophilia~hemophilia~bleedingdisorders,479887752931332096,False,None,RT @haemnet: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.132665,,1,0,False,None,,haemnet,http://twitter.com/katekhair,False,None,en,23,06/20/14,http://twitter.com/katekhair/status/479887752931332096,None,None,katekhair,http://twitter.com/katekhair/status/479887752931332096
nyli~bleedingdisorders,479964278884012033,False,None,First day of #nyli #bleedingdisorders spring leadership training in NYC and I met NPH! @NHF_Hemophilia http://t.co/khL3pxXY7N,277,8.4063425,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),NHF_Hemophilia,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/479964278884012033,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/479964278884012033
nyli~bleedingdisorders~nhf,479974556581363712,False,None,"Neil Frick, VP for Research and Medical Information speaking to #nyli #bleedingdisorders #nhf http://t.co/AnldOYUPG8",277,7.507851,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/479974556581363712,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/479974556581363712
nyli~nhf~bleedingdisorders,479976203970162689,False,None,Sachin talking about being the #nyli rep for the #nhf board of directors. #bleedingdisorders http://t.co/UMiAH8mVTQ,277,7.5524907,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/479976203970162689,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/479976203970162689
nyli~bleedingdisorders,479979002330103808,False,None,RT @SamiDan19: First day of #nyli #bleedingdisorders leadership training in NYC and I met NPH! http://t.co/Qan13WZ4Xa,2773,10.848917,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",SamiDan19,http://twitter.com/nhf_hemophilia,True,None,en,156,06/20/14,http://twitter.com/nhf_hemophilia/status/479979002330103808,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/479979002330103808
nhf~nyli~bleedingdisorders,479989828289695744,False,None,"#nhf CEO, Val Bias, speaking about the importance of using your influence. #nyli #bleedingdisorders http://t.co/27ielygn1j",277,7.507851,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/479989828289695744,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/479989828289695744
nyli~bleedingdisorders,480003637780176897,False,None,"Dara N. Byrne, PhD is helping us strengthen our public speaking skills. #nyli #bleedingdisorders http://t.co/8R6yBXs4wb",277,7.5111513,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/480003637780176897,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480003637780176897
Hemophilia~BleedingDisorders~vWD,480017159729340417,False,None,NEW DESIGN JUST ADDED! http://t.co/xeg6UXmZhc #Hemophilia #BleedingDisorders #vWD @hemophiliafed @NHF_Hemophilia http://t.co/vNQm8TzcTB,199,11.192841,,1,4,False,-21600,"Investing in the youth of our bleeding community. Changing Lives, Creating Hope, Helping Families Come to Terms with Bleeding Disorders",hemophiliafed~NHF_Hemophilia,http://twitter.com/bleedingfree,False,None,en,74,06/20/14,http://twitter.com/bleedingfree/status/480017159729340417,Mountain Time (US & Canada),None,bleedingfree,http://twitter.com/BleedingFree/status/480017159729340417
BleedingDisorders~Hemophilia,480017600210927616,False,None,Have you seen our #BleedingDisorders apparel? http://t.co/xeg6UXmZhc #Hemophilia @HemophiliaFGF @HemophiliaFIT @HemophiliaofGA @hfhealthcare,199,10.847581,,1,4,False,-21600,"Investing in the youth of our bleeding community. Changing Lives, Creating Hope, Helping Families Come to Terms with Bleeding Disorders",HemophiliaFGF~HemophiliaFIT~HemophiliaofGA~hfhealthcare,http://twitter.com/bleedingfree,False,None,en,74,06/20/14,http://twitter.com/bleedingfree/status/480017600210927616,Mountain Time (US & Canada),None,bleedingfree,http://twitter.com/BleedingFree/status/480017600210927616
Hemophilia~BleedingDisorders~vWD,480017646495080448,False,None,RT @BleedingFree: NEW DESIGN JUST ADDED! http://t.co/xeg6UXmZhc #Hemophilia #BleedingDisorders #vWD @hemophiliafed @NHF_Hemophilia http://t…,329,7.1370745,,1,9,False,-21600,"Father, Geek, Gamer, Bleeder - Fundraising Coordinator for @NHFIdaho, working to get 501(c)(3) status for BleedFree and blogger at http://t.co/iKrD0XIwT3",BleedingFree~hemophiliafed~NHF_Hemophilia,http://twitter.com/thecli3nt,False,None,en,195,06/20/14,http://twitter.com/thecli3nt/status/480017646495080448,Mountain Time (US & Canada),None,thecli3nt,http://twitter.com/TheCli3nt/status/480017646495080448
BleedingDisorders~Hemophilia,480021925905719296,False,None,RT @BleedingFree: Have you seen our #BleedingDisorders apparel? http://t.co/xeg6UXmZhc #Hemophilia @HemophiliaFGF @HemophiliaFIT @Hemophili…,329,6.8496323,,1,9,False,-21600,"Father, Geek, Gamer, Bleeder - Fundraising Coordinator for @NHFIdaho, working to get 501(c)(3) status for BleedFree and blogger at http://t.co/iKrD0XIwT3",BleedingFree~HemophiliaFGF~HemophiliaFIT~HemophiliaofGA~hfhealthcare,http://twitter.com/thecli3nt,False,None,en,195,06/20/14,http://twitter.com/thecli3nt/status/480021925905719296,Mountain Time (US & Canada),None,thecli3nt,http://twitter.com/TheCli3nt/status/480021925905719296
BleedingDisorders,480023992305455104,False,None,Have you seen our new #BleedingDisorders apparel? http://t.co/V51vFWPpEG @ChrisBond1077 @StopTheClot @kpeepe @HemoWeb http://t.co/YGuaZYTc3H,199,10.275029,,0,4,False,-21600,"Investing in the youth of our bleeding community. Changing Lives, Creating Hope, Helping Families Come to Terms with Bleeding Disorders",ChrisBond1077~StopTheClot~kpeepe~HemoWeb,http://twitter.com/bleedingfree,False,None,en,74,06/20/14,http://twitter.com/bleedingfree/status/480023992305455104,Mountain Time (US & Canada),None,bleedingfree,http://twitter.com/BleedingFree/status/480023992305455104
nyli~bleedingdisorders,480036670960832512,False,None,Kate Nammacher training #nyli in Steps for Living programming. #bleedingdisorders http://t.co/iKhbKPimeH,277,7.6125326,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/480036670960832512,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480036670960832512
NYLI~bleedingdisorders,480038171724353536,False,None,#NYLI attentively learning about Steps for Living training at Spring Leadership. #bleedingdisorders @NHF_Hemophilia http://t.co/ipPmcb5m6V,277,7.511349,"Milwaukee, WI",0,10,False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),NHF_Hemophilia,http://twitter.com/samidan19,False,None,en,348,06/20/14,http://twitter.com/samidan19/status/480038171724353536,Central Time (US & Canada),None,samidan19,http://twitter.com/SamiDan19/status/480038171724353536
bleedingdisorders~HemoChat,480040166900244481,False,None,RT @NHF_Hemophilia: Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,1764,6.9576454,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~hemophiliafed,http://twitter.com/hemophiliafed,True,None,en,834,06/20/14,http://twitter.com/hemophiliafed/status/480040166900244481,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/480040166900244481
bleedingdisorders,480068866001739776,False,None,"Since the 1920s, there have been many discoveries and advancements related to #bleedingdisorders. Read more: http://t.co/KRgfpmbtuP",2773,11.220619,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/20/14,http://twitter.com/nhf_hemophilia/status/480068866001739776,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/480068866001739776
